id,p_WDR,p_Height,p_Rust,p_ave_SpS,p_ave_infert,p_WeightOf1000Particles,p_SampleAreaAverage,p_WKAreaMedian,p_days_to_head,p_seeds_per_spikelet
S1A_13666702,0.0920202122277846,0.2170122398996144,0.8010785475107485,NA,NA,NA,NA,NA,0.33101960507853767,NA
S1A_13667563,0.5707620989384884,0.09189337842857845,0.7354350043991063,0.44178261448955103,0.5801375400736211,0.6990805747940789,0.9229344312483816,0.5694186789588478,0.5408347537477494,0.965280324800883
S1A_13767805,0.5406674909234006,0.3000252097181895,0.6037567307898598,0.8747404631467681,0.05029287157734743,0.8589365995243207,0.9185635959609584,0.8745497159593756,0.5668589044487072,0.2166499856467161
S1A_13767832,0.2575138683471918,0.7692154589267377,0.4080846778421413,0.6882210635641872,0.11962018889728523,0.7288426570918514,0.5666746622325375,0.9550245762322604,0.9927731488725462,0.6765228276182016
S1A_13806217,0.8485410241488865,0.613896243119282,0.5789744105819435,0.7883209651027774,0.09769172861996306,0.5417896793654,0.6484638751506491,0.6207997318969972,0.42092480578538083,0.18926604106251976
S1A_13861936,0.35748176277382016,0.7289400587130965,0.43727062980720677,0.07781980129241794,0.02782171721762246,0.19586133621923538,0.5368588794699818,0.3229256142467277,0.17379657819528196,0.17351697137381886
S1A_13940761,0.32996708495925464,0.7078579954500719,0.43727062980720677,0.07781980129241794,0.02782171721762246,0.19586133621923538,0.5368588794699818,0.3229256142467277,0.16822750086112942,0.17351697137381886
S1A_13943348,0.7088744014998314,0.6203784664921663,0.5021439460425376,0.9667548557479383,0.6344374518328917,0.4388131448045457,0.5131827030751477,0.3729828923469217,0.031901597006592404,0.6000792382046339
S1A_14189306,0.12368768907514337,0.3392919263378382,0.40211549410272074,0.970397427294628,0.7476718629105421,0.9097323299742205,0.8063882329274745,0.6016742588183275,0.5903825791648462,0.7135325908216203
S1A_14189450,0.4556189795117085,0.8893502950732408,0.05018869251993948,NA,NA,NA,NA,NA,0.9553015661998301,NA
S1A_14233808,0.08935607390725357,0.5223485683646628,0.9663502437954304,NA,NA,NA,NA,NA,0.5516686409477032,NA
S1A_14427918,0.8775866517198567,0.47635369280547846,0.6248016392398281,NA,NA,NA,NA,NA,0.20813576584622262,NA
S1A_14430145,0.18667943519313862,0.8142727367143565,0.06503247089613066,0.03863791799046318,0.0023862294581694326,0.23957684919855665,0.9667038571422448,0.43110707681309335,0.5273306960416129,0.10928230305307705
S1A_14472289,0.7463808026613902,0.01638560399196317,0.04270647000925452,0.03863791799046318,0.0023862294581694326,0.23957684919855665,0.9667038571422448,0.43110707681309335,0.697251488719669,0.10928230305307705
S1A_14520423,0.17310173474632273,0.3928184675320029,0.07874436261394742,NA,NA,NA,NA,NA,0.8507969801061688,NA
S1A_14520449,0.5756274952240101,0.5462004347587699,0.030577849815232098,NA,NA,NA,NA,NA,0.5765200767834031,NA
S1A_14593199,0.6066131911943428,0.8532653720720585,0.35176629051385255,0.8198780069879965,0.8513390046304521,0.6233975476484016,0.5011519691274422,0.39978232094170185,0.9413666461649102,0.238948960446569
S1A_14593220,0.6827982846313894,0.021471205861387174,0.03569887963627039,NA,NA,NA,NA,NA,0.29974325513327144,NA
S1A_14614704,0.14775484440079575,0.08126740031067024,0.01175786919495321,0.7821424687810502,0.02218057599854527,0.6283883029258495,0.8390343086930305,0.8856527412078345,0.6258951869970604,0.6343564180977239
S1A_14614832,0.08935607390725357,0.5223485683646628,0.9663502437954304,NA,NA,NA,NA,NA,0.5516686409477032,NA
S1A_14805693,0.42826425674417257,0.5920156303061528,0.765020436318459,0.009525987039556339,0.04297157783716178,0.17046720145807265,0.8535270315637353,0.1942019085705202,0.11003878502709029,0.5622749701549122
S1A_14805697,0.22178256196389276,0.942757638673313,0.5824418587409288,0.0851720666313081,0.002108541909475001,0.22376859155405196,0.8145565109544903,0.4745174434631815,0.281118831435649,0.038422607329541655
S1A_14805742,0.5323082992982568,0.5090655968929233,0.7414253889707785,0.4039285521203404,0.6282289892287274,0.6477095156216466,0.2472798837400931,0.1597923176162402,0.8941255235082485,0.016384823825035345
S1A_14805815,0.884414257102621,0.905545669923749,0.3907113243956005,0.6420048689692341,0.1050875197637249,0.8630878621793785,0.9643764886293351,0.8591042872147234,0.7954840130777983,0.26102634080691306
S1A_14840437,0.3353877101525432,0.1543326405455372,0.02406223067067787,0.9843825139072677,0.5407109073928302,0.7716258072437638,0.8917138684258816,0.9461939481737395,0.5768554434589245,0.697967666866369
S1A_15036494,0.5158719390682791,0.7364059504482519,0.560750301485228,0.6881472009563281,0.02107003368482768,0.7484079333081335,0.9816922211627315,0.9452054232615061,0.8919220790054834,0.0895373912569247
S1A_15036514,0.3353877101525432,0.1543326405455372,0.02406223067067787,0.9843825139072677,0.5407109073928302,0.7716258072437638,0.8917138684258816,0.9461939481737395,0.5768554434589245,0.697967666866369
S1A_15078283,0.3239670550682544,0.24110597125939534,0.5341433557329893,0.9904318836648401,0.3015340694504067,0.8178115727302804,0.8207667360993157,0.6824797591814491,0.007867292778485437,0.45464247451975903
S1A_15122142,0.6050773378849836,0.6957438810534371,0.343432102169292,0.6420048690458474,0.10508751972194848,0.8630878621298745,0.9643764886528318,0.8591042872754118,0.9096542272711724,0.2610263412625837
S1A_15122208,0.8205638520453654,0.8386553669403257,0.7013189632820033,0.862032035141673,0.12819830991767134,0.7817196466970977,0.7311111848996248,0.8999820009389621,0.6118490748993981,0.21462479758028258
S1A_15191232,0.7346933439802421,0.1036086129594374,0.029799779250495054,0.008861263765929939,0.030934162193418546,0.16511644764641065,0.4510651883745177,0.3006159114902164,0.27553535142189717,0.4074328591262969
S1A_15375184,0.8448723709282802,0.0890679712653466,0.5562922146973639,0.9883754212543121,0.10822158131256888,0.6833544487939801,0.7269825290296573,0.7552333361902378,0.8253044178073987,0.47051794240712774
S1A_15474230,0.9648508981234267,0.38643960020480916,0.5416017029490525,0.7148435903052628,0.079204062575706,0.897748374857526,0.9706451684175412,0.8459748863609855,0.7593936480645133,0.2528904164443327
S1A_15516825,0.4158561778812637,0.42729807713360124,0.3058154474829811,0.21153411930390334,0.5100100325039195,0.948967346672676,0.216345807353161,0.4226001709026609,0.5688904209805183,0.003949230845863122
S1A_15516839,0.8659893192216441,0.18804010192326973,0.9787983492346339,0.529050540174453,0.4458515793993244,0.7374264836485165,0.6026464714647846,0.9240650374088292,0.7184849362690664,0.16901458736587405
S1A_15790766,0.7325174402693224,0.08930179736117423,0.5618212653045225,0.9541665016212122,0.10737121844162337,0.647706360694924,0.6339543416306797,0.7701703161584383,0.9218375597485094,0.32548358379401454
S1A_15955019,0.34097641572411774,0.5512797341323021,0.7728889610448506,0.15342673415348507,0.2878779589165308,0.9842825237937416,0.34290775824621056,0.8083313419661103,0.32634983963393616,0.6379537488779103
S1A_15955034,0.40385152057671225,0.8494594674708328,0.9182636046715256,0.5974849309515842,0.13512194071235795,0.6819593061103375,0.3289292190693217,0.49005009026925805,0.6105558115496612,0.33122058498813456
S1A_15955039,0.46636036977956286,0.7498976607211676,0.9182636046715256,0.5974849309515842,0.13512194071235795,0.6819593061103375,0.3289292190693217,0.49005009026925805,0.7447140347148875,0.33122058498813456
S1A_15978850,0.6245552953585572,0.42405108128407365,0.428339284364715,0.1497049650034443,0.16811818140478293,0.8883732760724395,0.31060232802171706,0.9989799791049156,0.9768505154264839,0.7922790028152856
S1A_15978865,0.6245552953585572,0.42405108128407365,0.428339284364715,0.1497049650034443,0.16811818140478293,0.8883732760724395,0.31060232802171706,0.9989799791049156,0.9768505154264839,0.7922790028152856
S1A_15978870,0.346466738535116,0.9031073630370572,0.004962441580146659,0.16074502990090264,0.13491448264254163,0.9827442118602457,0.2773084958054667,0.8256140990988314,0.1753971293488011,0.6015079400715544
S1A_15978903,0.409913495369715,0.48376902592400783,0.1703948148649671,0.6946804042385498,0.0194149815626712,0.7548270417286322,0.9899210999985244,0.9556966246325878,0.7394665115050097,0.0703718868728495
S1A_16023092,0.6659720073906168,0.4725014929837601,0.41757952533109444,0.9541665016212122,0.10737121844162337,0.647706360694924,0.6339543416306797,0.7701703161584383,0.576287537919181,0.32548358379401454
S1A_16280408,0.6944000271566992,0.8105334764541974,0.4032695736092343,0.4227967654406256,0.663996767004735,0.5194107647194122,0.48340301700811905,0.41786223339432127,0.8675925622634794,0.763690911340056
S1A_16388833,0.6845180070385649,0.09063178064116317,0.6664974353939603,0.9728569315528843,0.11586769946604529,0.5621604559396591,0.5727292311634219,0.6944656773771078,0.5058560811637954,0.321318300272868
S1A_16417367,0.6019249845219521,0.19593540077578825,0.011885727906143907,0.901594345645123,0.07887948582468704,0.9711913030919169,0.4864665471176911,0.7921400439105452,0.7097695740161565,0.7967017304701138
S1A_16933262,0.9891043032891036,0.19002756908900556,0.5622871502716835,0.6866400710573821,0.08401465488758571,0.7896243761117645,0.8916905808336103,0.7952335847212588,0.6407398031176869,0.18998622886928324
S1A_16933335,0.9837412429208912,0.015231299956148072,0.1585652082218296,0.5449741959910659,0.020067149312509584,0.7277074468066926,0.8963532050979749,0.9999412701944819,0.8743380046026805,0.06233601842986477
S1A_18458819,0.7383324000748923,0.09547435550905024,0.895644484512889,0.5238571563979225,0.019175749374399892,0.7181144398317196,0.8945826507731757,0.9687352197569763,0.892493625838481,0.07290030180527186
S1A_20028685,0.7276276184075572,0.26618770156988614,0.11630064111516476,0.003937720896528947,0.4638193350455829,0.3025659624462883,0.7138416856803393,0.28066013376504234,0.14540726290761594,0.2619587923530617
S1A_20119369,0.15152753871742403,0.09627671720407166,0.5345918491128776,0.006883628454961408,0.6460972904086917,0.7655704077457833,0.8318142331744689,0.7553030376638414,0.722647249676492,0.9153243806630739
S1A_20158773,0.2143095284422372,0.16918496314042958,0.15378082274776075,0.051552245753415174,0.9157641477017178,0.823155992161919,0.8146050360489929,0.6322090674040699,0.023733674395323874,0.5292064411898814
S1A_20212520,0.45423033001939295,0.05031256732830112,0.052953597453167446,0.6818221971207794,0.0073969510705556,0.7713512331176218,0.9882077606678625,0.9666739841838581,0.9212948576600675,0.05609130541157599
S1A_20272724,0.34709310873261734,0.7791433862526655,0.6065408071392724,NA,NA,NA,NA,NA,0.163990322945094,NA
S1A_20317965,0.7282845509111777,0.1369645489176143,0.4797237751646555,0.01881644794772068,0.03702518474237637,0.18795177386323433,0.5221794609887528,0.35883203349768067,0.7012771432420417,0.17573799018417147
S1A_20415627,0.8531679243092793,0.970395241445986,0.8853732876152672,0.6191632422897435,0.015637173319218493,0.644914410679446,0.877689273689015,0.8802322426704803,0.9615884640847786,0.18940007382591517
S1A_20415634,0.30891306279029485,0.9308477449035302,0.7347053528338626,0.4251045797435119,0.04148608659259391,0.3985682157628777,0.5078388883248222,0.564546201638435,0.8420639432901442,0.24201168337934503
S1A_20460782,0.9898000013237593,0.748656121310202,0.7831980573315941,0.9200198809338895,0.18641288261270247,0.8255066076456775,0.3967290421864125,0.8176199883911857,0.4380493346390285,0.9613794238561069
S1A_20745169,0.6842383632045834,0.8557387971404594,0.7221526998105807,0.9200198809338895,0.18641288261270247,0.8255066076456775,0.3967290421864125,0.8176199883911857,0.7829555632694095,0.9613794238561069
S1A_20889093,0.33283284030115046,0.21932356817725743,0.2050848759628791,0.8744064558277502,0.8406890269639243,0.19972174943386148,0.23345245689410715,0.3167499914776148,0.5834842498427864,0.03320972610579909
S1A_20907484,0.4452180561612439,0.15978966688645538,0.043575463988092034,0.7135239273352918,0.00968086473902101,0.3177087702555486,0.5479060123360142,0.6447322530107624,0.9701323412025734,0.04394571154741295
S1A_20922019,0.7062509166059738,0.997809882212466,0.5054571634973163,0.5861797488152412,0.0075437918583169195,0.27917652127940523,0.4962760013508738,0.5476795548067994,0.678991017115129,0.04368680490314027
S1A_21098868,0.554479561058174,0.947326948565215,0.08639284264088466,0.41599834502913247,0.3559417451794903,0.9929381297946928,0.9685314577942841,0.7116385866212293,0.6063679284705442,0.8835155120662047
S1A_21477986,0.10280441920720139,0.06238646060378018,0.639356584509136,0.4692434140760545,0.1571810829677543,0.31730668590811284,0.7268825526757076,0.15086380377400818,0.9150155285128012,0.90299903013401706
S1A_21483452,0.13034643219373293,0.8782441200771907,0.16590741650230986,0.4463517079870062,0.34087075916827325,0.9981756080957118,0.987338064449624,0.690892507679771,0.9991088809722743,0.8712350356128168
S1A_21645252,0.010882033091512783,0.007483560507345399,0.45831524242318933,0.0018318587009125544,0.47548254349723695,0.6516086755303812,0.7744280519469889,0.9623017517238968,0.0014980379329055922,0.8609758343531078
S1A_21674684,0.18156180206807382,0.03155115857683364,0.38051106171242666,0.010551811936631836,0.7561816222038501,0.47951255607579346,0.21591668846124418,0.4904017951272718,0.013810617647857161,0.9644411313255442
S1A_21674975,0.550320095591521,0.5706832386918166,0.04091775832548465,0.46126842343673413,0.3137536379818999,0.9817228260382671,0.8265329576042595,0.6443299251914081,0.7040256079103216,0.7107718590304392
S1A_22331274,0.15903535015032413,0.006531892036770776,0.5780207776537184,0.09435828710387237,0.8015382689838221,0.7132531070794437,0.40700118241412486,0.48323175938486984,0.012049708885676795,0.8516542680034136
S1A_22639327,0.5013124328286109,0.9413313323976552,0.01841382664252378,0.3466438737166516,0.5802355172104527,0.6517586242812605,0.46829006100242665,0.34091279334427105,0.7757664618517666,0.5572331758916277
S1A_22661606,0.5013124328286109,0.9413313323976552,0.01841382664252378,0.3466438737166516,0.5802355172104527,0.6517586242812605,0.46829006100242665,0.34091279334427105,0.7757664618517666,0.5572331758916277
S1A_22922588,0.21727657856068963,0.34356529600633023,0.7401183580371745,0.6476161437523371,0.40678238914173087,0.4579744620778305,0.574750109040186,0.6296557840668513,0.7756673651519991,0.7719825342061264
S1A_23155641,0.5557915466359956,0.9683531334311754,0.08330094842372215,NA,NA,NA,NA,NA,0.10049028509763172,NA
S1A_23155708,0.5671911386566492,0.3708387005306393,0.21568520016204262,0.5203294958348179,0.07864296735582549,0.8286282963566821,0.7336271300623464,0.8411561491072799,0.7324241152996432,0.590914011809393
S1A_23155865,0.1359411933527568,0.29998432897857547,0.012563474053855536,0.009565554218270371,0.8140125708926016,0.9762660793435298,0.9151155797422883,0.7857201066859738,0.49216480447498767,0.4155629761819015
S1A_24247126,0.7293065908611094,0.553874586721923,0.016062349508744272,0.30733512262640295,0.5806947794157948,0.5842570610852915,0.42857702879294457,0.2917681376577727,0.256222735981171,0.614780021729552
S1A_24428086,0.26078554016830224,0.141624423655487,0.5767119943601209,0.7812956316055237,0.5577662056820039,0.28833345340240185,0.8758515570431218,0.8119220859011848,0.6831871631279399,0.6557787134220566
S1A_24428106,0.7816890891988475,0.18731280988911575,0.6693924377417774,0.7812956316055237,0.5577662056820039,0.28833345340240185,0.8758515570431218,0.8119220859011848,0.8564329216848012,0.6557787134220566
S1A_24772778,0.4454503954404908,0.3586132160572796,0.8914812501720026,NA,NA,NA,NA,NA,0.9457968392054505,NA
S1A_24946667,0.5463885472116804,0.4439523298857567,0.013805082924139886,0.15617843356267083,0.1826070616272377,0.5759684837678896,0.29971045112980654,0.2916103706125019,0.12799140133863401,0.2712043255590501
S1A_25289557,0.7209202135457,0.7950943424691351,0.05047168401300107,0.5467703842213276,0.33389594504180786,0.5128642409231678,0.46270267495702055,0.6612842803812229,0.12060253752513217,0.35895791356707174
S1A_25804599,0.12766463503881217,0.2249457568215054,0.4420309024160165,0.008601026414588552,0.8584797396589694,0.9210797600007655,0.5929101009652996,0.9814077891552228,0.02300148831214087,0.3802168640897735
S1A_26598468,0.2961373980194723,0.15446230840379038,0.06373492852458558,0.13273291310536936,0.6247663604858359,0.6865791207678307,0.9104842360670002,0.6035228764618186,0.05093998499430554,0.35318287858260733
