Location,Cross_ID,Entry,Awns,WDR,Powdery_mildew,SNB,Height,Rust,ave_SpS,ave_infert,WeightOf1000Particles,SampleAreaAverage,WKAreaMedian,days_to_head,seeds_per_spikelet
Kinston,UX1991,UX1991-70,1,3,0,NA,95,0,20.4,1.4,43.725,16.26,17.005,163,3.8725490196078436
Kinston,UX1991,UX1991-71,1,4,1,NA,90,10,19,2.4,47.368,16.823,17.444,157,2.8000000000000003
Kinston,UX1991,UX1991-72,1,3,1,NA,85,0,19.8,2.6,44.517,15.917,16.72,150,3.1414141414141414
Kinston,UX1991,UX1991-73,1,2,3,NA,100,0,18.2,2.6,42.177,14.504,15.589,167,3.043956043956044
Kinston,UX1991,UX1991-74,1,4,0,NA,75,0,17.4,1.4,44.549,15.592,16.337,153,2.6781609195402303
Kinston,UX1991,UX1991-75,1,4,0,NA,85,0,18.4,2.2,39.81,14.715,15.204,149,3.0108695652173916
Kinston,UX1991,UX1991-78,1,3,0,NA,90,0,23.6,2,45.488,16.402,17.23,168,3.1271186440677963
Kinston,UX1991,UX1991-79,1,2,2,NA,85,0,20,1,48.135,16.404,17.847,157,3.47
Kinston,UX1991,UX1991-8,1,4,2,NA,95,30,16.6,2.6,56.327,18.755,19.448,147,2.4096385542168672
Kinston,UX1991,UX1991-80,1,3,0,NA,95,0,19.8,1,41.568,15.712,16.689,162,3.6464646464646466
Kinston,UX1991,UX1991-81,1,4,1,NA,95,0,21.4,2,37.348,14.446,14.847,158,2.9626168224299065
Kinston,UX1991,UX1991-82,1,2,2,NA,95,0,19,2,41.7,15.175,16.154,162,2.831578947368421
Kinston,UX1991,UX1991-83,1,3,1,NA,100,0,21,3,45.766,15.868,16.866,168,3.3714285714285714
Kinston,UX1991,UX1991-84,1,3,0,NA,75,0,22,0.4,38.388,13.471,15.602,159,3.290909090909091
Kinston,UX1991,UX1991-85,1,1,NA,NA,80,0,17,2.4,43.019,14.723,15.994,163,1.5058823529411764
Kinston,UX1991,UX1991-86,1,3,0,NA,85,0,19,2,44.896,15.292,17.434,163,2.8526315789473684
Kinston,UX1991,UX1991-87,1,3,NA,NA,80,0,20.8,0.6,41.288,14.477,15.315,161,2.8557692307692304
Kinston,UX1991,UX1991-89,1,3,NA,NA,85,0,18.8,0.4,35.893,13.773,14.581,167,3.5106382978723403
Kinston,UX1991,UX1991-9,1,2,0,NA,95,0,21.6,2.2,40.843,15.096,15.8,163,3.3981481481481484
Kinston,UX1991,UX1991-90,1,1,NA,NA,80,0,17.8,1.4,40.116,13.24,15.111,167,3.4719101123595504
Kinston,UX1991,UX1991-91,1,3,NA,NA,85,0,20.2,2.6,42.374,13.919,15.038,164,2.5247524752475248
Kinston,UX1991,UX1991-92,1,2,1,NA,85,0,19,1,39.586,14.088,14.813,168,3.378947368421053
Kinston,UX1991,UX1991-93,1,2,NA,NA,85,0,20,1,45.118,15.779,16.428,174,2.79
Kinston,UX1991,UX1991-97,1,3,0,NA,85,0,21.8,1.4,45.045,16.057,17.69,167,3.3027522935779814
Kinston,UX1991,UX1991-98,1,3,NA,NA,85,0,20.2,0.8,44.287,15.308,15.738,157,3.257425742574257
Kinston,UX1991,UX1991-99,1,3,1,NA,105,0,22,1.4,40.12,13.039,15.567,163,3.5
Kinston,UX1992,UX1992-10,1,2,NA,NA,75,0,17.2,1.4,34.519,13.772,15.113,166,3.244186046511628
Kinston,UX1992,UX1992-100,1,1,3,NA,75,2.5,18.6,2,35.396,13.483,14.359,168,2.935483870967742
Kinston,UX1992,UX1992-101,1,1,1,NA,85,0,22.2,1.8,35.809,13.682,14.486,185,2.7387387387387387
Kinston,UX1992,UX1992-102,1,1,NA,NA,70,0,20.4,1.6,37.244,13.345,15.121,165,3.8529411764705883
Kinston,UX1992,UX1992-106,1,3,NA,NA,70,0,20.6,1.8,39.603,14.63,15.694,165,2.7766990291262137
Kinston,UX1992,UX1992-110,1,1,NA,NA,80,0,18,1.4,37.059,14.193,14.999,172,2.9000000000000004
Kinston,UX1992,UX1992-114,1,2,1,NA,70,0,17.6,2.2,40.981,14.649,15.409,166,2.545454545454545
Kinston,UX1992,UX1992-116,1,2,0,NA,80,0,19,2,46.921,16.238,16.689,164,2.9368421052631577
Kinston,UX1992,UX1992-117,1,1,NA,NA,75,0,19.6,0.6,34.258,12.763,14.175,166,3.489795918367347
Kinston,UX1992,UX1992-118,1,2,NA,NA,75,0,18.2,0.4,32.324,12.041,13.696,166,3.4505494505494507
Kinston,UX1992,UX1992-119,1,2,NA,NA,75,0,19.4,1,33.392,12.748,13.48,166,3.1546391752577323
Kinston,UX1992,UX1992-121,1,2,NA,NA,70,0,18.6,1.2,37.446,13.867,14.512,166,3.0860215053763436
Kinston,UX1992,UX1992-124,1,1,1,NA,75,0,17.8,2,43.854,15.27,16.071,167,2.9662921348314604
Kinston,UX1992,UX1992-125,1,2,NA,NA,85,0,19,0.4,36.862,13.124,14.832,166,3.4421052631578952
Kinston,UX1992,UX1992-126,1,2,NA,NA,70,0,19.8,1.6,41.068,14.282,15.531,165,3.3434343434343434
Kinston,UX1992,UX1992-129,1,2,NA,NA,80,0,19.8,1,38.369,13.158,15.995,164,3.5656565656565653
Kinston,UX1992,UX1992-132,1,1,0,NA,70,0,23.2,0.4,36.508,13.83,15.107,173,3.603448275862069
Kinston,UX1992,UX1992-134,1,2,2,NA,75,0,18.2,1.8,43.51,15.658,16.953,166,3.043956043956044
Kinston,UX1992,UX1992-135,1,1,1,NA,75,0,18.8,0.6,42.517,15.299,16.178,173,3
Kinston,UX1992,UX1992-137,1,2,NA,NA,75,0,18.6,0.6,37.992,13.383,15.17,166,3.118279569892473
Kinston,UX1992,UX1992-140,1,2,NA,NA,80,0,16.4,2.2,39.407,14.627,15.161,164,3.0243902439024395
Kinston,UX1992,UX1992-144,1,2,0,NA,85,0,19.8,0.8,47.059,16.421,16.455,166,0.1717171717171717
Kinston,UX1992,UX1992-146,1,2,NA,NA,90,0,17.2,2,41.604,14.575,16.123,166,3.5000000000000004
Kinston,UX1992,UX1992-147,1,2,0,NA,75,2.5,19.2,0.8,39.576,14.958,15.512,167,2.979166666666667
Kinston,UX1992,UX1992-149,1,1,NA,NA,75,0,19.6,1.4,36.514,13.668,14.766,172,3.1326530612244894
Kinston,UX1992,UX1992-153,1,1,0,NA,80,0,19,1.8,36.647,13.984,14.725,170,3.094736842105263
Kinston,UX1992,UX1992-154,1,2,0,NA,75,0,18.8,0.8,44.596,16.117,17.117,168,3.276595744680851
Kinston,UX1992,UX1992-157,1,2,1,NA,85,20,17.4,0.4,41.193,15.319,16.101,167,3.03448275862069
Kinston,UX1992,UX1992-159,1,1,0,NA,80,0,18.4,1.6,35.725,13.77,14.185,184,2.8152173913043477
Kinston,UX1992,UX1992-160,1,2,NA,NA,80,0,19.4,1.8,33.46,13.222,13.778,171,3.6185567010309283
Kinston,UX1992,UX1992-161,1,3,NA,NA,75,0,17.8,1.2,39.779,14.851,15.619,166,3.1460674157303368
Kinston,UX1992,UX1992-162,1,2,NA,NA,70,0,19.2,1,29.902,12.075,12.795,165,3.9687500000000004
Kinston,UX1992,UX1992-163,1,3,1,NA,75,10,18,1.6,43.529,15.476,16.074,163,2.477777777777778
Kinston,UX1992,UX1992-165,1,1,NA,NA,80,0,17.2,0.6,36.109,13.952,15.274,170,3.2790697674418605
Kinston,UX1992,UX1992-166,1,2,0,NA,75,0,16.6,2.2,36.711,13.127,13.967,164,2.5180722891566263
Kinston,UX1992,UX1992-167,1,2,NA,NA,75,0,18.6,1,35.237,12.808,14.426,165,3.290322580645161
Kinston,UX1992,UX1992-170,1,2,NA,NA,75,0,16.4,1.8,35.302,12.768,14.93,161,2.524390243902439
Kinston,UX1992,UX1992-171,1,2,0,NA,75,0,18,1,37.28,14.509,15.041,160,2.933333333333333
Kinston,UX1992,UX1992-173,1,1,NA,NA,75,0,19.2,0.2,39.65,14.515,15.439,174,3.1875000000000004
Kinston,UX1992,UX1992-174,1,2,NA,NA,75,0,16.2,1.6,41.611,14.07,16.193,166,3.197530864197531
Kinston,UX1992,UX1992-175,1,1,0,NA,80,0,18.8,1.4,37.336,13.827,14.666,168,3.829787234042553
Kinston,UX1992,UX1992-180,1,3,1,NA,80,0,18.2,1.8,38.633,14.41,15.036,168,2.9120879120879124
Kinston,UX1992,UX1992-181,1,2,0,NA,75,0,17.6,1.8,34.568,13.727,14.285,166,3.7272727272727266
Kinston,UX1992,UX1992-182,1,1,3,NA,85,0,20,1,41.507,14.671,15.594,168,2.52
Kinston,UX1992,UX1992-190,1,2,NA,NA,75,0,17.4,0.8,34.318,13.524,15.521,166,4.195402298850575
Kinston,UX1992,UX1992-193,1,2,NA,NA,80,0,19.6,0.6,37.966,14.221,15.318,163,3.071428571428571
Kinston,UX1992,UX1992-194,1,1,0,NA,70,0,20.4,0,35.11,14.001,14.799,175,3.205882352941177
Kinston,UX1992,UX1992-195,1,2,0,NA,80,0,19.4,1.2,37.546,14.429,14.772,166,3.082474226804124
Kinston,UX1992,UX1992-196,1,2,0,NA,75,0,18,1.4,35.883,13.703,14.044,166,3.1888888888888887
Kinston,UX1992,UX1992-197,1,3,NA,NA,90,0,17.6,1.6,41.463,14.904,15.08,160,2.329545454545454
Kinston,UX1992,UX1992-20,1,2,NA,NA,70,0,17,2,39.142,13.417,16.14,158,4.6235294117647054
Kinston,UX1992,UX1992-201,1,3,3,NA,95,20,16.6,1.8,42.379,15.289,15.881,158,2.7349397590361444
Kinston,UX1992,UX1992-203,1,1,0,NA,85,2.5,19.2,1.2,37.742,14.037,14.825,166,3.2083333333333335
Kinston,UX1992,UX1992-207,1,3,NA,NA,70,0,22.4,0.4,38.132,14.464,15.315,165,3.017857142857143
Kinston,UX1992,UX1992-217,1,2,1,NA,90,30,21,0.4,43.853,15.91,17.143,167,2.8
Kinston,UX1992,UX1992-218,1,3,0,NA,90,2.5,18,1.4,46.113,16.359,17.013,159,2.7555555555555555
Kinston,UX1992,UX1992-219,1,3,0,NA,75,7.5,20.4,0.8,41.874,15.792,16.617,165,3.0490196078431375
Kinston,UX1992,UX1992-22,1,1,2,NA,80,5,21,0.4,34.422,13.71,14.066,172,2.9523809523809526
Kinston,UX1992,UX1992-222,1,3,0,NA,70,5,20.4,1,37.401,14.255,14.967,167,2.9705882352941178
Kinston,UX1992,UX1992-223,1,2,0,NA,80,27.5,20,0.8,38.851,14.65,15.149,162,2.9699999999999998
Kinston,UX1992,UX1992-224,1,2,0,NA,75,10,18.8,1.4,40.093,15.44,15.827,166,3.0212765957446805
Kinston,UX1992,UX1992-225,1,2,0,NA,85,2.5,19.2,1.8,41.924,15.407,16.089,165,2.7395833333333335
Kinston,UX1992,UX1992-226,1,3,1,NA,95,0,20.2,1.4,42.806,14.468,16.426,166,2.6534653465346536
Kinston,UX1992,UX1992-228,1,2,0,NA,75,0,18.6,1,42.028,14.971,16.477,167,3.021505376344086
Kinston,UX1992,UX1992-231,1,2,0,NA,85,0,17.2,0.6,41.948,15.388,15.58,167,2.6279069767441863
Kinston,UX1992,UX1992-232,1,3,1,NA,80,2.5,21.2,1,38.592,14.719,15.28,166,2.905660377358491
Kinston,UX1992,UX1992-239,1,3,0,NA,85,1.25,19,1.2,39.0065,14.492,15.422,166,2.9802419802419804
Kinston,UX1992,UX1992-24,1,2.5,0.5,NA,77.5,2.5,17.9,1.7000000000000002,44.629000000000005,15.568000000000001,16.631,160.5,2.813441265060241
Kinston,UX1992,UX1992-241,1,4,1,NA,75,10,16.2,0.8,37.313,14.176,14.522,161,2.481481481481482
Kinston,UX1992,UX1992-242,1,2,1,NA,80,2.5,19.8,1.2,44.677,15.321,16.495,167,2.707070707070707
Kinston,UX1992,UX1992-275,1,2,1,NA,75,10,23.2,0,35.503,13.761,14.955,168,3.172413793103448
Kinston,UX1992,UX1992-276,1,2,0,NA,85,10,20.4,0.6,39.449,15.056,15.845,171,3.147058823529412
Kinston,UX1992,UX1992-281,1,1,0,NA,85,2.5,20,0.2,45.376,16.225,17.082,168,3
Kinston,UX1992,UX1992-282,1,2,0,NA,75,0,19.8,1.2,41.883,15.146,15.916,161,3.0707070707070705
Kinston,UX1992,UX1992-286,1,3,1,NA,75,2.5,21.2,1.2,39.826,15.014,15.863,161,3.1037735849056602
Kinston,UX1992,UX1992-287,1,2,2,NA,80,2.5,20.4,1.2,42.736,14.622,16.034,166,2.9215686274509807
Kinston,UX1992,UX1992-289,1,2,2,NA,75,0,20.4,0.6,36.368,14.079,14.988,164,3.431372549019608
Kinston,UX1992,UX1992-29,1,2,NA,NA,75,0,21,0.6,42.463,15.322,16.2,168,3.0571428571428574
Kinston,UX1992,UX1992-292,1,3,0,NA,75,10,21,0.6,40.231,14.809,15.854,161,3.0857142857142854
Kinston,UX1992,UX1992-293,1,2,1,NA,85,0,18.6,0.8,43.306,15.455,16.67,167,3.225806451612903
Kinston,UX1992,UX1992-295,1,2,2,NA,80,0,19.4,0.4,39.12,14.391,15.384,165,3.3608247422680417
Kinston,UX1992,UX1992-296,1,1,0,NA,80,2.5,21.6,0.8,36.559,13.815,14.823,168,3.3703703703703702
Kinston,UX1992,UX1992-3,1,1,NA,NA,65,0,22,1,31.859,12.797,13.158,167,3.1454545454545455
Kinston,UX1992,UX1992-302,1,2,4,NA,75,30,18.8,1.2,36.85,13.831,14.758,165,3.212765957446808
Kinston,UX1992,UX1992-303,1,2,0,NA,65,12.5,21,1,43.404,15.496,16.067,165,2.8
Kinston,UX1992,UX1992-306,1,2,0,NA,80,0,23.2,0,36.666,13.525,14.474,171,3.4482758620689657
Kinston,UX1992,UX1992-308,1,3,3,NA,80,0,20.6,1,45.173,16.065,16.855,162,2.5728155339805823
Kinston,UX1992,UX1992-310,1,1,0,NA,85,0,16.2,1.6,40.4,15.233,15.895,167,3.0864197530864197
Kinston,UX1992,UX1992-312,1,3,2,NA,90,0,18.6,0.4,44.437,15.731,16.765,167,3.204301075268817
Kinston,UX1992,UX1992-314,1,1,2,NA,75,0,19,0.4,37.906,14.309,15.183,168,2.968421052631579
Kinston,UX1992,UX1992-315,1,1,0,NA,85,0,21.8,0.2,32.404,12.832,13.561,173,3.3027522935779814
Kinston,UX1992,UX1992-317,1,1,0,NA,80,0,17.2,1.2,33.059,12.712,13.638,171,3.1395348837209305
Kinston,UX1992,UX1992-32,1,1,NA,NA,65,0,19.4,0,33.948,13.112,14.528,172,3.175257731958763
Kinston,UX1992,UX1992-322,1,1,0,NA,80,2.5,20,0.6,34.175,13.36,13.954,168,2.98
Kinston,UX1992,UX1992-323,1,2,0,NA,85,0,20.6,1,35.346,13.869,14.513,168,3.2330097087378635
Kinston,UX1992,UX1992-327,1,3,1,NA,85,10,17,1.75,44.602,15.261,16.477,166,2.411764705882353
Kinston,UX1992,UX1992-33,1,2,NA,NA,75,0,17.2,1.2,40.044,14.147,15.647,168,2.697674418604651
Kinston,UX1992,UX1992-331,1,2,0,NA,80,0,17.8,1.2,44.714,15.714,16.683,162,2.898876404494382
Kinston,UX1992,UX1992-336,1,3,1,NA,80,10,18.8,0.6,39.394,14.653,15.274,166,2.7659574468085104
Kinston,UX1992,UX1992-337,1,2,0,NA,75,0,18,0,38.889,14.97,15.738,168,2.8666666666666667
Kinston,UX1992,UX1992-34,1,2,NA,NA,70,0,17,1.2,41.776,15.161,16.331,165,3.9529411764705884
Kinston,UX1992,UX1992-35,1,2,NA,NA,70,0,16.8,1.4,40.136,13.802,15.314,164,2.7738095238095237
Kinston,UX1992,UX1992-36,1,1,NA,NA,70,0,17.2,1,41.125,14.065,16.255,166,3.755813953488372
Kinston,UX1992,UX1992-38,1,2,2,NA,80,2.5,17.4,0.4,41.703,15.262,16.282,168,3.4827586206896557
Kinston,UX1992,UX1992-39,1,1,NA,NA,80,0,16.2,1.2,39.965,15.219,16.006,171,2.9135802469135808
Kinston,UX1992,UX1992-45,1,2,1,NA,80,0,20.2,0.4,37.096,14.507,15.21,168,2.930693069306931
Kinston,UX1992,UX1992-48,1,2,NA,NA,75,0,21.2,0.4,36.62,13.478,14.91,167,3.471698113207547
Kinston,UX1992,UX1992-49,1,2,NA,NA,65,0,18.2,0.8,36.321,13.895,14.807,165,3.0659340659340657
Kinston,UX1992,UX1992-5,1,2,NA,NA,80,0,19,0.8,41.734,15.531,16.498,167,3.5368421052631582
Kinston,UX1992,UX1992-54,1,2,NA,NA,85,0,17.8,1,36.592,14.086,15.041,167,2.9101123595505616
Kinston,UX1992,UX1992-55,1,1,0,NA,80,0,16.2,0.8,42.189,15.914,16.969,166,3
Kinston,UX1992,UX1992-59,1,2,4,NA,65,2.5,19.8,1.2,34.315,13.151,14.032,166,3.262626262626262
Kinston,UX1992,UX1992-6,1,2,0,NA,80,10,19,1,41.92,15.41,16.038,168,2.6842105263157894
Kinston,UX1992,UX1992-63,1,1,NA,NA,80,0,16.2,1.4,39.568,14.329,15.46,166,2.7160493827160495
Kinston,UX1992,UX1992-69,1,2,1,NA,75,0,19,1,36.796,13.656,14.584,162,3.231578947368421
Kinston,UX1992,UX1992-70,1,2,2,NA,75,0,21.4,1,37.828,14.161,14.985,166,3.1869158878504678
Kinston,UX1992,UX1992-72,1,1,0,NA,80,0,18.2,1.2,46.685,16.323,16.816,167,2.7252747252747254
Kinston,UX1992,UX1992-73,1,1,NA,NA,75,0,19,0.8,37.264,13.936,14.819,166,4.273684210526316
Kinston,UX1992,UX1992-74,1,1,NA,NA,75,0,21,0,36.805,14.238,14.975,168,3.3333333333333335
Kinston,UX1992,UX1992-78,1,1,1,NA,75,10,18.4,1.6,34.554,12.822,13.558,172,2.5
Kinston,UX1992,UX1992-80,1,1,1,NA,80,2.5,20.4,1.8,35.517,13.847,14.502,168,2.8529411764705888
Kinston,UX1992,UX1992-81,1,1,NA,NA,80,0,22,0.4,37.597,13.904,14.891,167,3.0545454545454547
Kinston,UX1992,UX1992-82,1,1,1,NA,70,0,19.6,1.2,35.108,13.792,14.793,171,3.438775510204082
Kinston,UX1992,UX1992-87,1,2,0,NA,75,0,20.2,0.4,38.48,14.255,15.164,168,3.099009900990099
Kinston,UX1992,UX1992-9,1,2,NA,NA,70,6.25,16,0.7,41.6095,15.064,15.954,163.5,2.8792780121894044
Kinston,UX1992,UX1992-90,1,1,0,NA,80,0,20,1,40.039,15.183,16.048,166,3.25
Kinston,UX1992,UX1992-93,1,2,NA,NA,75,0,18.8,1.6,38.225,13.272,15.264,163,2.978723404255319
Kinston,UX1992,UX1992-98,1,2,NA,NA,75,0,19.6,0.4,34.356,12.881,13.922,165,3.1836734693877546
Kinston,UX1993,UX1993-1,1,4,0,NA,85,0,16,2,35.503,12.221,14.368,147,2.3625
Kinston,UX1993,UX1993-10,1,3,2,NA,95,0,22.2,2.6,34.857,12.516,14.416,165,3.441441441441442
Kinston,UX1993,UX1993-100,1,3,NA,NA,80,10,15.6,2.8,37.563,14.332,14.513,157,2.5384615384615388
Kinston,UX1993,UX1993-101,1,3,NA,NA,95,0,17.2,1.6,36.469,13.485,13.814,158,2.8255813953488373
Kinston,UX1993,UX1993-102,1,2,NA,NA,100,0,18.6,1,33.465,13.987,14.551,160,2.7311827956989245
Kinston,UX1993,UX1993-103,1,2,NA,NA,90,50,18.8,1.6,43.534,15.481,15.921,162,2.4893617021276593
Kinston,UX1993,UX1993-104,1,2,0,NA,100,10,21.8,0.8,31.844,11.99,13.524,185,3.788990825688073
Kinston,UX1993,UX1993-105,1,4,NA,NA,90,30,18,1.2,39.112,13.682,14.187,153,3.488888888888889
Kinston,UX1993,UX1993-106,1,3,1,NA,85,30,17.6,1.6,36.328,12.835,13.059,153,2.920454545454545
Kinston,UX1993,UX1993-112,1,3,0,NA,65,40,14.6,0,35.057,12.368,13.179,150,2.671232876712329
Kinston,UX1993,UX1993-113,1,4,NA,NA,90,70,16.6,1.2,40.726,15.219,15.917,157,3.0240963855421685
Kinston,UX1993,UX1993-114,1,4,NA,NA,85,10,17.2,1.6,42.859,15.291,16.015,149,2.418604651162791
Kinston,UX1993,UX1993-115,1,4,0,NA,80,10,19.6,2.4,29.536,12.292,12.674,154,2.877551020408163
Kinston,UX1993,UX1993-118,1,3,0,NA,90,0,17.4,0.6,36.842,14.322,14.605,158,2.620689655172414
Kinston,UX1993,UX1993-119,1,3,NA,NA,80,10,17.4,0,38.71,14.413,14.746,152,2.8505747126436787
Kinston,UX1993,UX1993-122,1,3,NA,NA,110,20,17.6,2,37.992,14.287,14.871,158,2.7045454545454546
Kinston,UX1993,UX1993-127,1,3,0,NA,85,0,18.6,2.4,27.834,11.657,12.017,186,4.021505376344086
Kinston,UX1993,UX1993-131,1,3,NA,NA,95,30,17.4,1,38.634,14.19,14.725,159,2.4827586206896557
Kinston,UX1993,UX1993-133,1,1,NA,NA,95,0,19,1.4,34.268,13.107,13.819,168,2.494736842105263
Kinston,UX1993,UX1993-135,1,4,NA,NA,85,0,18.6,0.6,36.51,14.179,14.723,149,2.967741935483871
Kinston,UX1993,UX1993-137,1,1,NA,NA,95,0,23.2,0.6,35.771,13.851,14.529,174,2.913793103448276
Kinston,UX1993,UX1993-139,1,3,1,NA,80,0,13.4,1.2,38.577,13.512,14.564,153,3.6417910447761193
Kinston,UX1993,UX1993-14,1,3,1,NA,90,0,19,1.8,39.702,12.714,15.212,158,3.0105263157894737
Kinston,UX1993,UX1993-140,1,2,0,NA,75,0,17,2,36.542,13.12,13.56,161,2.9176470588235297
Kinston,UX1993,UX1993-142,1,1,0,NA,90,0,16.4,1.6,45.661,15.978,16.647,159,3.1951219512195124
Kinston,UX1993,UX1993-150,1,1,NA,NA,95,0,20.66667,1.1666667,36.445,13.562,14.573,168,3.112902723725367
Kinston,UX1993,UX1993-154,1,1,NA,NA,95,0,18.83333,1.6666667,35.37,13.431,13.668,168,2.7522128764978544
Kinston,UX1993,UX1993-155,1,1,NA,NA,100,0,15.6,1.6,38.803,14.268,14.899,172,3.064102564102564
Kinston,UX1993,UX1993-156,1,4,0,NA,95,5,17.2,1.8,38.677,11.233,16.02,158,3.8023255813953494
Kinston,UX1993,UX1993-159,1,1,NA,NA,110,0,17.6,1.6,37.306,11.318,14.768,168,4.113636363636363
Kinston,UX1993,UX1993-16,1,3,0,NA,105,0,17.2,1.4,35.804,12.641,14.414,160,3.1627906976744184
Kinston,UX1993,UX1993-161,1,1,1,NA,95,0,18.6,1.2,37.874,11.773,15.013,167,3.419354838709677
Kinston,UX1993,UX1993-163,1,1,2,NA,90,0,20.8,1.8,32.94,11.839,13.236,173,3.8076923076923075
Kinston,UX1993,UX1993-164,1,4,NA,NA,85,0,17.2,3.4,34.986,13.781,14.406,154,3.1395348837209305
Kinston,UX1993,UX1993-17,1,2,1,NA,95,0,16.8,2,32.547,11.268,13.868,166,3.6666666666666665
Kinston,UX1993,UX1993-170,1,1,0,NA,105,0,17,1.2,29.847,10.738,12.602,174,3.364705882352941
Kinston,UX1993,UX1993-172,1,4,1,NA,90,0,17.8,1.2,41.949,15.17,16.272,157,2.887640449438202
Kinston,UX1993,UX1993-173,1,2,1,NA,95,0,17.4,1.6,37.508,13.682,14.551,164,2.9655172413793105
Kinston,UX1993,UX1993-174,1,2,NA,NA,95,0,19.4,1.8,34.784,13.187,13.912,168,2.6288659793814433
Kinston,UX1993,UX1993-175,1,3,0,NA,95,0,17,2.4,35.054,12.789,14.616,158,2.764705882352941
Kinston,UX1993,UX1993-177,1,4,1,NA,85,0,17,1.6,36.79,11.514,14.703,150,3.4352941176470586
Kinston,UX1993,UX1993-18,1,3,2,NA,110,0,18.8,1.8,36.814,12.55,14.488,164,3.2978723404255317
Kinston,UX1993,UX1993-180,1,1,NA,NA,95,20,18.2,2,29.439,11.992,12.529,174,2.7472527472527473
Kinston,UX1993,UX1993-186,1,3,2,NA,90,0,15.4,2.6,40.153,14.535,15.545,154,3.142857142857143
Kinston,UX1993,UX1993-188,1,4,1,NA,100,0,17.4,2,40,14.19,14.818,154,2.827586206896552
Kinston,UX1993,UX1993-189,1,3,1,NA,90,0,17.6,1,42.307,14.957,16.498,153,3.681818181818181
Kinston,UX1993,UX1993-19,1,2,0,NA,90,0,20.2,1.2,35.618,13.207,14.874,158,3.405940594059406
Kinston,UX1993,UX1993-191,1,1,1,NA,85,0,19.6,3.2,37.762,13.21,14.956,168,2.9999999999999996
Kinston,UX1993,UX1993-192,1,2,4,NA,85,0,20,0.8,36.444,13.535,14.592,162,3.15
Kinston,UX1993,UX1993-193,1,4,0,NA,85,0,16,1.6,39.598,12.587,14.576,149,2
Kinston,UX1993,UX1993-197,1,2,2,NA,100,0,18.6,1,39.173,13.356,15.312,158,3.526881720430107
Kinston,UX1993,UX1993-2,1,3,0,NA,85,0,18,2.4,39.748,12.989,15.625,160,3.688888888888889
Kinston,UX1993,UX1993-21,1,3,0,NA,95,0,17,1.8,35.034,11.803,14.643,161,4.094117647058823
Kinston,UX1993,UX1993-23,1,3,1,NA,100,0,16,2.6,40.088,14.214,14.674,158,2.75
Kinston,UX1993,UX1993-24,1,3,1,NA,95,0,18,1.6,34.792,10.828,14.671,159,3.8444444444444446
Kinston,UX1993,UX1993-25,1,3,1,NA,90,0,22.6,0.6,33.462,12.641,13.783,161,3.486725663716814
Kinston,UX1993,UX1993-26,1,3,1,NA,95,25,17.4,0.8,37.99,12.87,15.16,155,3.4942528735632186
Kinston,UX1993,UX1993-28,1,1,0,NA,90,0,19.4,1.2,35.795,12.528,14.089,185,3.3402061855670104
Kinston,UX1993,UX1993-29,1,4,3,NA,95,40,14.6,1.8,38.896,13.371,15.37,154,3.26027397260274
Kinston,UX1993,UX1993-3,1,4,1,NA,85,22.5,17.4,0.8,35.907,13.034,14.807,156,3.666666666666667
Kinston,UX1993,UX1993-30,1,4,1,NA,85,25,15.4,2.2,43.108,15.433,16.122,149,2.5974025974025974
Kinston,UX1993,UX1993-31,1,2,1,NA,95,0,21,1.4,29.137,11.847,13.097,177,3.2476190476190476
Kinston,UX1993,UX1993-32,1,3,0,NA,90,0,15.2,0.8,34.038,11.795,14.009,161,4.2894736842105265
Kinston,UX1993,UX1993-33,1,2,2,NA,85,0,17.2,1,36.049,12.794,14.284,165,3.3604651162790695
Kinston,UX1993,UX1993-34,1,2,1,NA,90,0,21.4,1.8,29.759,11.785,12.401,184,2.97196261682243
Kinston,UX1993,UX1993-35,1,4,0,NA,85,0,15.6,1.8,41.714,13.987,16.262,151,3.269230769230769
Kinston,UX1993,UX1993-37,1,4,2,NA,80,0,16.6,2.2,46.448,13.648,16.753,148,2.3132530120481927
Kinston,UX1993,UX1993-38,1,3,3,NA,95,10,21,3.4,31.06,12.073,13.406,167,3.6476190476190475
Kinston,UX1993,UX1993-4,1,4,0,NA,95,25,16.8,1.2,34.945,11.783,14.431,155,3.511904761904762
Kinston,UX1993,UX1993-40,1,1,0,NA,105,0,18.6,1.8,35.187,12.827,13.781,173,2.9999999999999996
Kinston,UX1993,UX1993-41,1,2,1,NA,90,0,18.4,1.2,30.909,11.243,13.063,176,3.032608695652174
Kinston,UX1993,UX1993-42,1,3,1,NA,85,0,21,0.4,41.929,14.195,16.226,158,3.5142857142857142
Kinston,UX1993,UX1993-43,1,3,1,NA,75,10,16.25,2.25,35.047,12.056,14.743,151,3.723076923076923
Kinston,UX1993,UX1993-44,1,4,4,NA,80,25,16,1.4,35.445,9.363,14.941,150,5.15
Kinston,UX1993,UX1993-45,1,1,2,NA,95,0,18.8,0.8,43.713,14.863,16.76,168,3.627659574468085
Kinston,UX1993,UX1993-46,1,4,1,NA,60,5,13.8,1.4,29.418,10.244,11.833,149,3.5362318840579707
Kinston,UX1993,UX1993-47,1,3,2,NA,95,32.5,19,0.8,37.596,11.995,15.105,157,2.2842105263157895
Kinston,UX1993,UX1993-48,1,1,1,NA,95,0,19.6,1,35.557,12.386,14.199,168,3.3469387755102034
