family,trait,marker,MAF,p
UX1997,Awns,S3B_462044022,0.48333333333333334,1.9098948320607818e-8
UX1997,Awns,S3B_475996338,0.4714285714285714,1.6022173178130516e-9
UX1997,Awns,S3B_475996378,0.4714285714285714,3.4550030243236125e-07
UX1997,Awns,S3B_521251721,0.4595238095238095,9.529968856013301e-8
UX1997,Awns,S3B_523569580,0.27380952380952384,2.448422708964632e-12
UX1997,Awns,S3B_545452283,0.4785714285714286,3.8582900293305035e-7
UX1997,Awns,S3B_545669409,0.47857142857142854,3.8022878286919987e-8
UX1997,Awns,S3B_547584938,0.47619047619047616,6.511550542007687e-7
UX1997,Awns,S3B_549990049,0.47619047619047616,1.1223663012254446e-7
UX1997,Awns,S3B_580521234,0.46904761904761905,2.2803433731089654e-6
UX1997,Awns,S3B_703844973,0.49523809523809526,1.2099150564517168e-9
UX1997,Awns,S3D_28987618,0.4285714285714286,2.1162759357804017e-9
UX1997,Awns,S3D_552445452,0.4666666666666667,5.804104690087702e-7
UX1997,Awns,S4A_45144499,0.4833333333333333,4.48032225200136e-11
UX1997,Awns,S4B_17439054,0.47619047619047616,9.991907156515578e-7
UX1997,Awns,S4B_19727752,0.47619047619047616,1.8105671643808832e-6
UX1997,Awns,S5A_9339296,0.430952380952381,3.3911072980071485e-10
UX1997,Awns,S5A_9608953,0.44047619047619047,1.7515999268667626e-7
UX1997,Awns,S5A_11272508,0.40714285714285714,5.348298062332545e-7
UX1997,Awns,S5A_75355976,0.48333333333333334,3.1782862208423024e-7
UX1997,Awns,S5A_158407314,0.25476190476190474,4.325711306335567e-9
UX1997,Awns,S5A_164067869,0.44761904761904764,7.09233818271675e-7
UX1997,Awns,S5A_169302618,0.48095238095238096,3.176796828735752e-7
UX1997,Awns,S5A_174574211,0.46190476190476193,7.043379955139307e-7
UX1997,Awns,S5A_473018040,0.46904761904761905,1.6156025471735164e-14
UX1997,Awns,S5A_473099913,0.4547619047619048,2.5235565170767877e-9
UX1997,Awns,S5A_485471189,0.4738095238095238,1.0585545595682444e-7
UX1997,Awns,S5A_487937718,0.4738095238095238,2.5091961592357773e-7
UX1997,Awns,S5A_502691655,0.4833333333333333,2.508892502301669e-6
UX1997,Awns,S5A_608879339,0.42142857142857143,3.5560594673230884e-13
UX1997,Awns,S5A_658723152,0.44285714285714284,2.6989658945090608e-15
UX1997,Awns,S5A_663218059,0.4380952380952381,3.6595754417834563e-8
UX1997,Awns,S5A_663218064,0.4380952380952381,1.890743394527542e-8
UX1997,Awns,S5A_663320327,0.4380952380952381,3.1732978163704574e-15
UX1997,Awns,S5A_673483935,0.41904761904761906,2.6863445111456224e-117
UX1997,Awns,S5A_673548027,0.41904761904761906,5.03400464444862e-60
UX1997,Awns,S5A_673730203,0.419047619047619,8.717737258895663e-13
UX1997,Awns,S5A_677743402,0.4476190476190476,1.0160320832367792e-19
UX1997,Awns,S5A_678556789,0.4476190476190476,6.459619395456145e-85
UX1997,Awns,S5A_680219223,0.4785714285714286,1.253121207279465e-199
UX1997,Awns,S5A_680219236,0.47857142857142854,3.674977794562369e-43
UX1997,Awns,S5A_680475258,0.4785714285714286,5.457798702193313e-55
UX1997,Awns,S5A_682890015,0.4738095238095238,3.323514036157909e-8
UX1997,Awns,S5A_688359760,0.47619047619047616,5.344735612205276e-118
UX1997,Awns,S5A_689416848,0.44999999999999996,6.551243357270765e-105
UX1997,Awns,S5A_702618077,0.4738095238095238,6.454293313645806e-239
UX1997,Awns,S5A_702633870,0.4738095238095238,0
UX1997,Awns,S5A_703238196,0.4738095238095238,0
UX1997,Awns,S5A_703746660,0.4738095238095238,3.88329005024602e-29
UX1997,Awns,S5A_706065949,0.4785714285714286,1.0565405729188462e-13
UX1997,Awns,S5B_108994417,0.430952380952381,2.6123291824574966e-8
UX1997,Awns,S5B_581138807,0.44285714285714284,3.0015224146795196e-7
UX1997,Awns,S5B_584615040,0.44285714285714284,2.0853317646082423e-6
UX1997,Awns,S5B_594929582,0.4357142857142857,1.020505192916043e-7
UX1997,Awns,S5B_595665544,0.4380952380952381,3.063928849952906e-8
UX1997,Awns,S5D_409542642,0.48809523809523814,1.3816813963008152e-7
UX1997,Awns,S6A_3705799,0.4095238095238095,1.6631187899133638e-8
UX1997,Awns,S6A_5480597,0.36428571428571427,8.646479148574732e-10
UX1997,Awns,S6A_6008225,0.31666666666666665,6.256800489746777e-8
UX1997,Awns,S6A_6008295,0.31666666666666665,1.7181689664079082e-6
UX1997,Awns,S6A_12459320,0.4119047619047619,3.0259138175436496e-6
UX1997,Awns,S6A_18531136,0.45476190476190476,1.3420845783816784e-7
UX1997,Awns,S6A_60167699,0.4238095238095238,2.3186357268880508e-7
UX1997,Awns,S6A_85370358,0.4095238095238095,1.8573625650442667e-7
UX1997,Awns,S6B_27863899,0.49047619047619045,6.722374313963427e-8
UX1997,Awns,S6B_33074347,0.47619047619047616,3.104023640729928e-7
UX1997,Awns,S6B_34318077,0.2761904761904762,1.526017737277295e-8
UX1997,Awns,S6B_35325568,0.4452380952380952,8.648256967709809e-9
UX1997,Awns,S6B_631137304,0.4357142857142857,3.7266261330111826e-8
UX1997,Awns,S6D_11266809,0.35,7.961131928189056e-7
UX1997,Awns,S7A_672981966,0.4857142857142857,5.65456731968903e-7
UX1997,Awns,S7B_63769757,0.35714285714285715,1.1493258541718235e-6
UX1997,Awns,S7B_244597573,0.45238095238095233,3.973268180231425e-7
UX1997,Awns,S7B_250028657,0.45238095238095233,4.203425091673096e-7
UX1997,Awns,S7B_277638340,0.45238095238095233,6.681339544177734e-7
UX1997,Awns,S7B_380852459,0.45238095238095233,1.0950266662163842e-6
UX1997,Awns,S7B_666323109,0.45238095238095233,1.6948279199400596e-6
UX1999,Awns,S1B_9989142,0.4050632911392405,5.740154003244975e-7
UX1999,Awns,S1B_35060173,0.4704641350210971,2.462034293546374e-6
UX1999,Awns,S1B_623569840,0.4430379746835443,2.078508930174439e-6
UX1999,Awns,S2A_32527821,0.43881856540084385,8.025381342812712e-7
UX1999,Awns,S2A_745298437,0.41561181434599154,1.5778900112084964e-6
UX1999,Awns,S2A_745301091,0.41561181434599154,1.5778900112084964e-6
UX1999,Awns,S2B_30651178,0.4978902953586498,1.9487445063007387e-7
UX1999,Awns,S2D_534519095,0.27004219409282704,8.064524181207307e-7
UX1999,Awns,S3A_10173744,0.4050632911392405,3.311273215364678e-7
UX1999,Awns,S3A_481563008,0.45358649789029537,4.1187291455366153e-7
UX1999,Awns,S3A_731514682,0.4451476793248945,2.8634558574156157e-8
UX1999,Awns,S3A_737648229,0.37130801687763715,1.6523896812089918e-6
UX1999,Awns,S3A_737817022,0.45991561181434604,2.143581240881203e-7
UX1999,Awns,S3B_4735833,0.4641350210970464,2.009141551995075e-6
UX1999,Awns,S3B_136490267,0.41561181434599154,6.750494792876628e-7
UX1999,Awns,S3B_155413765,0.4008438818565401,1.0903766342069531e-6
UX1999,Awns,S3B_166161045,0.38396624472573837,1.3631710183494126e-6
UX1999,Awns,S3B_279646233,0.47257383966244726,1.6792624373244057e-9
UX1999,Awns,S3B_369745054,0.25949367088607594,1.690943084348474e-8
UX1999,Awns,S3B_418440403,0.3924050632911392,4.274018479657293e-7
UX1999,Awns,S3B_418882248,0.39029535864978904,7.359588365868177e-7
UX1999,Awns,S3B_422916670,0.3924050632911392,2.9592827282796897e-6
UX1999,Awns,S3B_462044022,0.39451476793248946,1.9098948320607818e-8
UX1999,Awns,S3B_465200940,0.40295358649789026,1.3463304691021744e-7
UX1999,Awns,S3B_474031098,0.40295358649789026,2.2302313959783953e-7
UX1999,Awns,S3B_475996338,0.40295358649789026,1.6022173178130516e-9
UX1999,Awns,S3B_475996378,0.3987341772151899,3.4550030243236125e-07
UX1999,Awns,S3B_494706673,0.41983122362869196,4.1931751135567924e-7
UX1999,Awns,S3B_506732618,0.27848101265822783,2.854827884709234e-7
UX1999,Awns,S3B_523569576,0.3649789029535865,9.259598578690094e-8
UX1999,Awns,S3B_523569580,0.3459915611814346,2.448422708964632e-12
UX1999,Awns,S3B_545452283,0.430379746835443,3.8582900293305035e-7
UX1999,Awns,S3B_545669409,0.43037974683544306,3.8022878286919987e-8
UX1999,Awns,S3B_547584938,0.42616033755274263,6.511550542007687e-7
UX1999,Awns,S3B_549990049,0.4282700421940928,1.1223663012254446e-7
UX1999,Awns,S3B_580521234,0.4240506329113924,2.2803433731089654e-6
UX1999,Awns,S3B_700794225,0.3860759493670886,6.902352837192534e-9
UX1999,Awns,S3B_703844973,0.3860759493670886,1.2099150564517168e-9
UX1999,Awns,S3B_704328603,0.3860759493670886,8.238643942741771e-8
UX1999,Awns,S3B_723475233,0.3924050632911392,3.4853067627831536e-7
UX1999,Awns,S3B_727471820,0.3881856540084388,7.082273285248392e-7
UX1999,Awns,S3B_734685280,0.3881856540084388,4.049544065373543e-10
UX1999,Awns,S3B_786510812,0.45569620253164556,3.578650922157951e-7
UX1999,Awns,S5A_9339296,0.4493670886075949,3.3911072980071485e-10
UX1999,Awns,S5A_164067869,0.35443037974683544,7.09233818271675e-7
UX1999,Awns,S5A_169302618,0.3881856540084388,3.176796828735752e-7
UX1999,Awns,S5A_174574211,0.40717299578059074,7.043379955139307e-7
UX1999,Awns,S5A_186831856,0.3881856540084388,4.687002336857666e-9
UX1999,Awns,S5A_473099913,0.4514767932489452,2.5235565170767877e-9
UX1999,Awns,S5A_485471189,0.4493670886075949,1.0585545595682444e-7
UX1999,Awns,S5A_487937718,0.43670886075949367,2.5091961592357773e-7
UX1999,Awns,S5A_502691655,0.4324894514767933,2.508892502301669e-6
UX1999,Awns,S5A_608879339,0.4641350210970464,3.5560594673230884e-13
UX1999,Awns,S5A_663218064,0.40506329113924056,1.890743394527542e-8
UX1999,Awns,S5A_663320327,0.39029535864978904,3.1732978163704574e-15
UX1999,Awns,S5A_666524605,0.39029535864978904,1.4213665626374493e-8
UX1999,Awns,S5A_671212775,0.2974683544303797,1.6214579893223943e-6
UX1999,Awns,S5A_672599453,0.34177215189873417,8.346884058770378e-21
UX1999,Awns,S5A_673483935,0.310126582278481,2.6863445111456224e-117
UX1999,Awns,S5A_678202918,0.32067510548523204,2.803629627507285e-9
UX1999,Awns,S5A_680218556,0.31645569620253167,3.513784828979581e-11
UX1999,Awns,S5A_680219223,0.31645569620253167,1.253121207279465e-199
UX1999,Awns,S5A_682890015,0.31856540084388185,3.323514036157909e-8
UX1999,Awns,S5A_684753890,0.2953586497890295,2.609890878792564e-22
UX1999,Awns,S5A_684942630,0.2953586497890295,1.0708542825487259e-11
UX1999,Awns,S5A_685060242,0.2953586497890295,6.457533030728641e-12
UX1999,Awns,S5A_685101101,0.2953586497890295,5.102326881674065e-14
UX1999,Awns,S5A_685216392,0.2953586497890295,1.104770736868864e-16
UX1999,Awns,S5A_688359760,0.2911392405063291,5.344735612205276e-118
UX1999,Awns,S5A_688926732,0.2911392405063291,7.957325754337078e-12
UX1999,Awns,S5A_689199932,0.29957805907172996,4.2858277070397847e-69
UX1999,Awns,S5A_689416848,0.29957805907172996,6.551243357270765e-105
UX1999,Awns,S5A_699797574,0.3037974683544304,0
UX1999,Awns,S5A_702491802,0.3143459915611815,6.862487543772302e-167
UX1999,Awns,S5A_702607245,0.3122362869198312,4.1508455250381643e-255
UX1999,Awns,S5A_702618077,0.33755274261603374,6.454293313645806e-239
UX1999,Awns,S5A_702633870,0.33755274261603374,0
UX1999,Awns,S5A_705130669,0.3818565400843882,2.8908292150245947e-19
UX1999,Awns,S5A_706444730,0.40506329113924056,4.140075043888303e-34
UX1999,Awns,S5A_706574241,0.4008438818565401,2.9003457561943815e-26
UX1999,Awns,S5B_108994417,0.43670886075949367,2.6123291824574966e-8
UX1999,Awns,S5D_409542642,0.47468354430379744,1.3816813963008152e-7
UX1999,Awns,S6A_5480597,0.4240506329113924,8.646479148574732e-10
UX1999,Awns,S6A_5570459,0.4282700421940928,1.3868245892038175e-6
UX1999,Awns,S6A_12459320,0.4641350210970464,3.0259138175436496e-6
UX1999,Awns,S6A_18531136,0.4324894514767933,1.3420845783816784e-7
UX1999,Awns,S6A_60167699,0.4282700421940928,2.3186357268880508e-7
UX1999,Awns,S6A_85370358,0.4177215189873418,1.8573625650442667e-7
UX1999,Awns,S6B_27863899,0.4451476793248945,6.722374313963427e-8
UX1999,Awns,S6B_33074347,0.43670886075949367,3.104023640729928e-7
UX1999,Awns,S6B_34318077,0.4282700421940928,1.526017737277295e-8
UX1999,Awns,S6B_35325568,0.4282700421940928,8.648256967709809e-9
UX1999,Awns,S6B_62159544,0.3966244725738397,8.532677775869041e-8
UX1999,Awns,S6D_11266809,0.48945147679324896,7.961131928189056e-7
UX1999,Awns,S7A_653626086,0.45569620253164556,1.4209549270646143e-9
UX1999,Awns,S7A_672981966,0.45780590717299574,5.65456731968903e-7
UX1999,Awns,S7B_44769401,0.35443037974683544,1.912911775042371e-6
UX1999,Awns,S7B_63769757,0.46835443037974683,1.1493258541718235e-6
UX1999,Awns,S7B_152782085,0.4662447257383966,2.1114237160291143e-9
UX1999,Awns,S7B_161883300,0.4662447257383966,1.7018004605761136e-9
UX1999,Awns,S7B_163576315,0.4662447257383966,8.973154239425537e-11
UX1999,Awns,S7B_178411261,0.4704641350210971,1.6907041917857866e-9
UX1999,Awns,S7B_182288578,0.4683544303797469,2.1013155991482973e-15
UX1999,Awns,S7B_187029854,0.4683544303797469,1.7018004605761136e-9
UX1999,Awns,S7B_244597573,0.4683544303797469,3.973268180231425e-7
UX1999,Awns,S7B_250028657,0.46835443037974683,4.203425091673096e-7
UX1999,Awns,S7B_277638340,0.4683544303797469,6.681339544177734e-7
UX1999,Awns,S7B_380852459,0.4641350210970464,1.0950266662163842e-6
UX1999,Awns,S7B_464456371,0.48523206751054854,1.2800369215067814e-7
UX1999,Awns,S7B_483028627,0.49156118143459915,1.0168495735158033e-6
UX1999,Awns,S7B_483329700,0.47257383966244726,4.811506892356531e-7
UX1999,Awns,S7B_517320534,0.4388185654008439,2.53437114917598e-6
UX1999,Awns,S7B_517633974,0.4388185654008439,1.0573374048614642e-6
UX1999,Awns,S7B_536555093,0.4810126582278481,1.1021440093284109e-6
UX1999,Awns,S7B_538050866,0.4767932489451477,1.4901723830740616e-6
UX1999,Awns,S7B_538124807,0.4767932489451477,6.295332101855961e-7
UX1999,Awns,S7B_538216972,0.4767932489451477,2.560221441583267e-7
UX1999,Awns,S7B_540056850,0.4767932489451477,1.657603316494442e-8
UX1999,Awns,S7B_641600757,0.38607594936708856,3.0512291057001326e-6
UX1999,Awns,S7B_642830974,0.3987341772151899,2.4586816936851366e-8
UX1999,Awns,S7B_653286901,0.4156118143459916,1.269986234947046e-8
UX1999,Awns,S7B_657132130,0.4113924050632911,1.2905253259235234e-6
UX1999,Awns,S7B_666323109,0.41983122362869196,1.6948279199400596e-6
UX2000,Awns,S1D_416702650,0.4872773536895675,2.3525337032334625e-8
UX2000,Awns,S2A_45100758,0.49872773536895676,1.3602959756658824e-8
UX2000,Awns,S2A_745298437,0.4694656488549618,1.5778900112084964e-6
UX2000,Awns,S2A_745301091,0.4694656488549618,1.5778900112084964e-6
UX2000,Awns,S2B_8088563,0.42366412213740456,2.9723677949970022e-6
UX2000,Awns,S2B_24259162,0.43256997455470736,2.8512306509691378e-8
UX2000,Awns,S2D_576282546,0.3982188295165394,6.842672406494625e-11
UX2000,Awns,S3A_15481185,0.4669211195928753,2.68940358225691e-6
UX2000,Awns,S3A_731514682,0.4847328244274809,2.8634558574156157e-8
UX2000,Awns,S3A_731523624,0.4847328244274809,2.140563863346597e-9
UX2000,Awns,S3A_737648229,0.48854961832061067,1.6523896812089918e-6
UX2000,Awns,S3A_737817022,0.4885496183206107,2.143581240881203e-7
UX2000,Awns,S3B_2336201,0.3307888040712468,1.411122833330227e-6
UX2000,Awns,S3B_136490267,0.44147582697201015,6.750494792876628e-7
UX2000,Awns,S3B_155413765,0.3078880407124682,1.0903766342069531e-6
UX2000,Awns,S3B_166161045,0.4312977099236641,1.3631710183494126e-6
UX2000,Awns,S3B_369745054,0.43511450381679384,1.690943084348474e-8
UX2000,Awns,S3B_418882248,0.44529262086514,7.359588365868177e-7
UX2000,Awns,S3B_422916670,0.43256997455470736,2.9592827282796897e-6
UX2000,Awns,S3B_462044022,0.4491094147582697,1.9098948320607818e-8
UX2000,Awns,S3B_521251721,0.44402035623409675,9.529968856013301e-8
UX2000,Awns,S3B_523569576,0.4440203562340967,9.259598578690094e-8
UX2000,Awns,S3B_523569580,0.44402035623409675,2.448422708964632e-12
UX2000,Awns,S3B_545669409,0.4821882951653944,3.8022878286919987e-8
UX2000,Awns,S3B_580521234,0.48600508905852413,2.2803433731089654e-6
UX2000,Awns,S3B_581263452,0.48600508905852413,1.6146171126443e-6
UX2000,Awns,S3B_699280695,0.43765903307888043,1.7306471130396326e-7
UX2000,Awns,S3B_702486243,0.43765903307888043,1.0838190287765427e-7
UX2000,Awns,S3B_703117174,0.43765903307888043,2.421711283249217e-6
UX2000,Awns,S3B_703844973,0.43765903307888043,1.2099150564517168e-9
UX2000,Awns,S3B_704328603,0.4351145038167939,8.238643942741771e-8
UX2000,Awns,S3B_723475233,0.43638676844783714,3.4853067627831536e-7
UX2000,Awns,S3B_727471820,0.43638676844783714,7.082273285248392e-7
UX2000,Awns,S3B_734685280,0.4529262086513995,4.049544065373543e-10
UX2000,Awns,S3B_786510812,0.4529262086513995,3.578650922157951e-7
UX2000,Awns,S3D_528613504,0.46946564885496184,1.555194593078682e-8
UX2000,Awns,S4A_45144499,0.4338422391857506,4.48032225200136e-11
UX2000,Awns,S5A_9608953,0.44783715012722647,1.7515999268667626e-7
UX2000,Awns,S5A_485471189,0.4732824427480916,1.0585545595682444e-7
UX2000,Awns,S5A_487937718,0.4758269720101781,2.5091961592357773e-7
UX2000,Awns,S5A_608879339,0.45928753180661575,3.5560594673230884e-13
UX2000,Awns,S5A_658723152,0.41730279898218825,2.6989658945090608e-15
UX2000,Awns,S5A_663218059,0.39567430025445294,3.6595754417834563e-8
UX2000,Awns,S5A_663218064,0.39567430025445294,1.890743394527542e-8
UX2000,Awns,S5A_663320327,0.4961832061068702,3.1732978163704574e-15
UX2000,Awns,S5A_666524605,0.4974554707379135,1.4213665626374493e-8
UX2000,Awns,S5A_671212775,0.4758269720101781,1.6214579893223943e-6
UX2000,Awns,S5A_673483935,0.47837150127226463,2.6863445111456224e-117
UX2000,Awns,S5A_673548027,0.4122137404580153,5.03400464444862e-60
UX2000,Awns,S5A_678232514,0.4312977099236641,9.35334843026041e-14
UX2000,Awns,S5A_678294082,0.4312977099236641,6.17562224901255e-44
UX2000,Awns,S5A_678556789,0.4312977099236641,6.459619395456145e-85
UX2000,Awns,S5A_678624236,0.4312977099236641,2.6228759929571552e-108
UX2000,Awns,S5A_680073489,0.43384223918575066,1.0992794326966647e-32
UX2000,Awns,S5A_680113449,0.43384223918575066,1.9342494608813185e-98
UX2000,Awns,S5A_680218556,0.43384223918575066,3.513784828979581e-11
UX2000,Awns,S5A_680219223,0.4351145038167939,1.253121207279465e-199
UX2000,Awns,S5A_680628817,0.4351145038167939,9.729459520385914e-131
UX2000,Awns,S5A_680669707,0.4351145038167939,2.432955710038421e-131
UX2000,Awns,S5A_681251635,0.4211195928753181,2.644668690273697e-73
UX2000,Awns,S5A_688302437,0.4300254452926209,1.7091115541633215e-16
UX2000,Awns,S5A_689416952,0.4249363867684478,4.072172910591223e-116
UX2000,Awns,S5A_689655302,0.42493638676844786,3.513405834382568e-187
UX2000,Awns,S5A_689659926,0.4249363867684478,3.1201819393190824e-156
UX2000,Awns,S5A_691737693,0.4249363867684478,1.0244313457631707e-25
UX2000,Awns,S5A_692046262,0.4249363867684478,3.9901537670867654e-36
UX2000,Awns,S5A_692538048,0.4249363867684478,5.539988376792316e-16
UX2000,Awns,S5A_692768702,0.4274809160305344,5.744513928112841e-9
UX2000,Awns,S5A_692832158,0.4274809160305344,6.966303588783997e-42
UX2000,Awns,S5A_695581531,0.4249363867684478,3.7088996734579694e-22
UX2000,Awns,S5A_696954826,0.4274809160305344,1.7432435254317216e-16
UX2000,Awns,S5A_696993814,0.4249363867684478,1.2719316812422334e-16
UX2000,Awns,S5A_698528417,0.4491094147582697,0
UX2000,Awns,S5A_699777388,0.4491094147582697,2.451920327227137e-121
UX2000,Awns,S5A_699797574,0.4491094147582697,0
UX2000,Awns,S5A_699803948,0.4491094147582697,0
UX2000,Awns,S5A_702491802,0.4643765903307888,6.862487543772302e-167
UX2000,Awns,S5A_702504844,0.43511450381679384,3.167107762924832e-90
UX2000,Awns,S5A_702607245,0.43511450381679384,4.1508455250381643e-255
UX2000,Awns,S5A_702633870,0.4351145038167939,0
UX2000,Awns,S5A_702637199,0.4351145038167939,4.408370944292622e-228
UX2000,Awns,S5A_703238196,0.43384223918575066,0
UX2000,Awns,S5A_705495294,0.4033078880407125,5.953659247703467e-22
UX2000,Awns,S5A_705898826,0.4491094147582697,1.0026028847957121e-239
UX2000,Awns,S5A_708080564,0.4860050890585242,5.19631982235377e-41
UX2000,Awns,S5B_678622484,0.44274809160305345,2.414729025235988e-6
UX2000,Awns,S5D_401324910,0.48600508905852413,4.4205204819995143e-7
UX2000,Awns,S5D_404477200,0.48600508905852413,1.816796136113133e-6
UX2000,Awns,S6A_1675032,0.4173027989821883,8.43015375975711e-7
UX2000,Awns,S6A_5480597,0.41857506361323155,8.646479148574732e-10
UX2000,Awns,S6A_5570459,0.41603053435114506,1.3868245892038175e-6
UX2000,Awns,S6A_6008225,0.41603053435114506,6.256800489746777e-8
UX2000,Awns,S6A_6008295,0.41603053435114506,1.7181689664079082e-6
UX2000,Awns,S6A_12459320,0.43256997455470736,3.0259138175436496e-6
UX2000,Awns,S6A_18531136,0.4223918575063613,1.3420845783816784e-7
UX2000,Awns,S6A_85370358,0.455470737913486,1.8573625650442667e-7
UX2000,Awns,S6B_27863899,0.4720101781170484,6.722374313963427e-8
UX2000,Awns,S6B_693942565,0.3435114503816794,5.639365092844286e-9
UX2000,Awns,S6D_11266809,0.4083969465648855,7.961131928189056e-7
UX2000,Awns,S7A_670855477,0.4541984732824427,3.0438812953220803e-6
UX2000,Awns,S7A_672074883,0.4580152671755725,2.929223845170504e-7
